prop_type,purpose,covered_area,price,location,beds,baths,amenities
Residential Plot,For Sale,2,700000000,"DHA Defence, Karachi, Sindh",0,0,"Possesion
File
Sewerage
Electricity
Water Supply
Sui Gas,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,120,10000000,"Scheme 33, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,300,12500000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
File
Sewerage
Electricity
Water Supply
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,1,13500000,"Gadap Town, Karachi, Sindh",0,0,"Possesion
File
Sewerage
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service,Security Staff
Other Facilities"
Residential Plot,For Sale,240,18000000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,120,3100000,"Malir, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
Residential Plot,For Sale,500,12000000,"DHA City Karachi, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Nearby Public Transport Service
Other Nearby Places"
Residential Plot,For Sale,500,14000000,"DHA City Karachi, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Nearby Public Transport Service
Other Nearby Places"
Residential Plot,For Sale,120,3500000,"Scheme 33, Karachi, Sindh",0,0,
Residential Plot,For Sale,500,85000000,"DHA Defence, Karachi, Sindh",0,0,
Residential Plot,For Sale,125,3000000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Possesion
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,500,82500000,"DHA Defence, Karachi, Sindh",0,0,
Residential Plot,For Sale,250,2400000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Sewerage
Electricity
Water Supply,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
Residential Plot,For Sale,250,5500000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Sewerage
Electricity
Water Supply,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,1,210000000,"DHA Defence, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,500,9000000,"DHA City Karachi, Karachi, Sindh",0,0,"Possesion
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,500,6500000,"DHA City Karachi, Karachi, Sindh",0,0,"Possesion
Park Facing
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,500,12500000,"DHA City Karachi, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,1,120000000,"DHA Defence, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,120,6900000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,240,11600000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,120,5450000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,400,70000000,"Naya Nazimabad, Karachi, Sindh",0,0,"Possesion
Electricity"
Residential Plot,For Sale,160,36500000,"Naya Nazimabad, Karachi, Sindh",0,0,"Possesion
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Security Staff"
Residential Plot,For Sale,1,250000000,"DHA Defence, Karachi, Sindh",0,0,"File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas,Security Staff"
Residential Plot,For Sale,400,52500000,"DHA Defence, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
Residential Plot,For Sale,240,12800000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
Residential Plot,For Sale,120,5500000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,240,12500000,"Gadap Town, Karachi, Sindh",0,0,"Possesion
Corner
Balloted
Sewerage
Electricity
Water Supply
Sui Gas"
Residential Plot,For Sale,240,14000000,"Gadap Town, Karachi, Sindh",0,0,"Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall"
Residential Plot,For Sale,240,10000000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Corner
File
Sewerage
Electricity
Water Supply
Boundary Wall,Nearby Schools
Nearby Hospitals"
Residential Plot,For Sale,250,2400000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Sewerage
Electricity
Water Supply,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
Residential Plot,For Sale,250,5500000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Sewerage
Electricity
Water Supply,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,125,4000000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Possesion
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,2,300000000,"DHA Defence, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,272,11500000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Sewerage
Electricity
Water Supply,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
Residential Plot,For Sale,125,2500000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Sewerage
Electricity
Water Supply,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
Industrial Land,For Sale,500,7500000,"Gadap Town, Karachi, Sindh",0,0,
Residential Plot,For Sale,125,2000000,"Bahria Town Karachi, Karachi, Sindh",0,0,"File
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
Residential Plot,For Sale,500,50000000,"DHA Defence, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,120,11800000,"Naya Nazimabad, Karachi, Sindh",0,0,"File
Balloted
Sewerage
Electricity
Water Supply
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,120,13000000,"Naya Nazimabad, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Nearby Public Transport Service"
Residential Plot,For Sale,500,9500000,"DHA City Karachi, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Other Facilities"
Commercial Plot,For Sale,125,25000000,"Saddar Town, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,272,7600000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Sewerage
Electricity
Water Supply,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,240,13000000,"Gadap Town, Karachi, Sindh",0,0,
Residential Plot,For Sale,600,99500000,"Callachi Cooperative Housing Society, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,400,6500000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
File
Balloted
Sewerage
Electricity
Water Supply
Boundary Wall,Security Staff"
Residential Plot,For Sale,500,8500000,"DHA City Karachi, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Nearby Public Transport Service
Other Nearby Places"
Residential Plot,For Sale,400,52500000,"DHA Defence, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
Industrial Land,For Sale,240,12000000,"Hawks Bay Scheme 42, Karachi, Sindh",0,0,
Residential Plot,For Sale,120,6900000,"Gadap Town, Karachi, Sindh",0,0,"Possesion
Park Facing
Sewerage
Water Supply
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,120,9200000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,91,6500000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Corner
File
Sewerage
Electricity
Water Supply
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,120,7500000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Sewerage
Electricity
Water Supply
Boundary Wall,Nearby Schools
Nearby Hospitals
Distance From Airport (kms)
Other Nearby Places,Security Staff"
Residential Plot,For Sale,240,12300000,"Gadap Town, Karachi, Sindh",0,0,"Possesion
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,125,2000000,"Bahria Town Karachi, Karachi, Sindh",0,0,"File
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
Residential Plot,For Sale,500,10500000,"DHA City Karachi, Karachi, Sindh",0,0,
Residential Plot,For Sale,400,60000000,"Scheme 33, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Commercial Plot,For Sale,433,151500000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,122,11000000,"Malir, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Security Staff"
Residential Plot,For Sale,240,21000000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Park Facing
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,400,27500000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Commercial Plot,For Sale,83,26000000,"Scheme 33, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,300,6500000,"DHA City Karachi, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,500,11000000,"DHA City Karachi, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,125,4000000,"DHA City Karachi, Karachi, Sindh",0,0,"Possesion
Corner
Sewerage
Electricity
Water Supply
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,300,6500000,"DHA City Karachi, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Commercial Plot,For Sale,100,100000000,"DHA Defence, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,500,8500000,"DHA City Karachi, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Nearby Public Transport Service
Other Nearby Places"
Residential Plot,For Sale,200,5600000,"DHA City Karachi, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,240,22700000,"Scheme 33, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,240,18800000,"Scheme 33, Karachi, Sindh",0,0,
Residential Plot,For Sale,240,11000000,"Scheme 33, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places"
Industrial Land,For Sale,240,12000000,"Kemari Town, Karachi, Sindh",0,0,
Industrial Land,For Sale,320,16800000,"North Karachi, Karachi, Sindh",0,0,
Residential Plot,For Sale,400,27500000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Restaurants
Distance From Airport (kms)
Other Nearby Places,Security Staff"
Residential Plot,For Sale,120,8200000,"Gadap Town, Karachi, Sindh",0,0,"Possesion
Corner
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,300,6500000,"DHA City Karachi, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Nearby Public Transport Service
Other Nearby Places"
Residential Plot,For Sale,120,6400000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
File
Sewerage
Electricity
Water Supply
Boundary Wall,Nearby Schools
Nearby Hospitals
Distance From Airport (kms)
Other Nearby Places,Security Staff"
Residential Plot,For Sale,125,4000000,"DHA City Karachi, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
Residential Plot,For Sale,125,4500000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,272,5500000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service,Security Staff"
Residential Plot,For Sale,500,95000000,"DHA Defence, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
File
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places"
Residential Plot,For Sale,80,3700000,"Gadap Town, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,120,3500000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
Corner
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Security Staff"
Residential Plot,For Sale,111,350000000,"Clifton, Karachi, Sindh",0,0,"Possesion
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,272,4300000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,350,14500000,"Bahria Town Karachi, Karachi, Sindh",0,0,"Sewerage
Electricity
Water Supply,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,1,16000000,"DHA City Karachi, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,666,105000000,"DHA Defence, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,500,57500000,"DHA Defence, Karachi, Sindh",0,0,"Possesion
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,200,4400000,"DHA City Karachi, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,500,9500000,"DHA City Karachi, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
Residential Plot,For Sale,240,9000000,"Gadap Town, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Sewerage
Electricity
Water Supply
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,400,14500000,"Gadap Town, Karachi, Sindh",0,0,"Possesion
Park Facing
Sewerage
Water Supply
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,300,44000000,"DHA Defence, Karachi, Sindh",0,0,"File
Sewerage
Electricity
Water Supply,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,300,43500000,"DHA Defence, Karachi, Sindh",0,0,"Possesion
Corner
Park Facing
Disputed
File
Balloted
Sewerage
Electricity
Water Supply
Sui Gas
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Residential Plot,For Sale,120,12700000,"Scheme 33, Karachi, Sindh",0,0,"Possesion
File
Balloted
Sewerage
Electricity
Water Supply
Boundary Wall,Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff
Other Facilities"
Industrial Land,For Sale,400,12000000,"Bin Qasim Town, Karachi, Sindh",0,0,
Industrial Land,For Sale,400,12000000,"North Karachi, Karachi, Sindh",0,0,
Residential Plot,For Sale,125,4000000,"DHA City Karachi, Karachi, Sindh",0,0,"Nearby Schools
Nearby Hospitals
Nearby Shopping Malls
Nearby Restaurants
Distance From Airport (kms)
Nearby Public Transport Service
Other Nearby Places,Security Staff"
